fecha_siniestro,fecha_pago,estado_siniestro,valor_pagado,reserva,edad,genero,uso_vehiculo,valor_asegurado,antiguedad_vehiculo,ciudad,marca,modelo
2022-03-08,2022-06-08,Cerrado,1738603,0,47,M,Particular,76806359,19,Bogota,Chevrolet,2009
2023-04-04,,Abierto,0,1849430,43,F,Particular,111616634,1,Cali,Mazda,2019
2021-11-16,2021-12-16,Cerrado,2584553,0,41,F,Particular,74576213,10,Barranquilla,Chevrolet,2009
2021-03-04,2021-03-04,Cerrado,2365333,0,23,M,Particular,74616068,12,Barranquilla,Nissan,2019
2021-05-03,2021-12-03,Cerrado,1117057,0,40,F,Particular,93851048,18,Bogota,Renault,2015
2019-02-05,2019-06-05,Cerrado,1308212,0,19,F,Comercial,28114772,14,Bogota,Toyota,2001
2019-10-02,2020-07-02,Cerrado,1523666,0,39,F,Comercial,115933773,10,Barranquilla,Mazda,2005
2019-04-05,2020-01-05,Cerrado,1654107,0,21,F,Particular,102335922,4,Cartagena,Chevrolet,2014
2020-08-12,2020-10-12,Cerrado,2713498,0,64,F,Particular,80227585,12,Bogota,Chevrolet,2020
2019-04-15,2019-11-15,Cerrado,1201323,0,18,M,Particular,76563380,8,Cali,Renault,2014
2020-11-11,2020-11-11,Cerrado,2242619,0,58,M,Particular,26934834,9,Medellin,Nissan,2002
2022-08-21,2023-01-21,Cerrado,32357154,0,39,M,Particular,94647524,10,Cartagena,Toyota,2002
2023-09-17,2024-05-17,Cerrado,1659486,0,22,F,Particular,34235131,19,Cartagena,Mazda,2004
2024-03-27,2024-08-27,Cerrado,1885149,0,38,M,Particular,115889957,1,Cartagena,Nissan,2017
2019-07-17,2019-08-17,Cerrado,2079575,0,46,M,Particular,75676591,4,Cali,Renault,2011
2024-10-21,2024-10-21,Cerrado,997841,0,46,M,Comercial,100074638,9,Cartagena,Chevrolet,2009
2022-12-05,2024-05-05,Cerrado,2836601,0,19,M,Particular,60825446,15,Medellin,Nissan,2002
2023-09-06,,Abierto,0,1115532,48,M,Particular,76785872,14,Barranquilla,Renault,2004
2018-08-14,2018-12-14,Cerrado,2660790,0,51,F,Particular,104308544,16,Bogota,Renault,2023
2020-03-08,2020-05-08,Cerrado,1251375,0,62,M,Comercial,89065937,10,Cartagena,Toyota,2014
2024-05-20,,Abierto,0,2555805,52,F,Comercial,112364315,1,Cali,Mazda,2003
2020-08-17,2021-02-17,Cerrado,1073106,0,46,M,Particular,23246169,1,Bogota,Toyota,2015
2022-02-13,2022-07-13,Cerrado,2942105,0,36,F,Particular,20571882,6,Cartagena,Mazda,2005
2019-03-29,2019-12-29,Cerrado,791825,0,74,F,Particular,47869458,18,Barranquilla,Renault,2021
2020-03-26,2020-05-26,Cerrado,2891595,0,22,F,Comercial,68433243,3,Bogota,Nissan,2018
2019-10-21,2020-05-21,Cerrado,2527147,0,52,M,Comercial,71756862,12,Cartagena,Mazda,2012
2019-07-01,2021-05-01,Cerrado,885673,0,30,M,Particular,103200108,7,Cartagena,Chevrolet,2005
2021-04-30,2021-04-30,Cerrado,2136961,0,39,F,Comercial,38589743,9,Barranquilla,Chevrolet,2015
2018-01-17,2018-09-17,Cerrado,1814981,0,54,M,Particular,23128695,6,Barranquilla,Toyota,2015
2021-05-28,2021-11-28,Cerrado,2205593,0,57,M,Comercial,92175916,10,Cali,Mazda,2015
2024-01-15,,Abierto,0,2866502,29,F,Comercial,34595149,2,Medellin,Nissan,2023
2024-11-29,,Abierto,0,1476895,71,F,Particular,97355514,10,Bogota,Toyota,2011
2020-12-05,2022-05-05,Cerrado,770294,0,32,M,Particular,119383987,8,Cali,Toyota,2003
2023-11-17,2024-02-17,Cerrado,1065376,0,46,F,Particular,97683059,2,Medellin,Toyota,2007
2022-11-04,2023-04-04,Cerrado,2969481,0,40,F,Particular,95512635,18,Barranquilla,Chevrolet,2004
2020-11-26,2021-01-26,Cerrado,1577768,0,18,M,Particular,106849960,5,Bogota,Mazda,2013
2024-05-16,,Abierto,0,2609614,54,M,Particular,110877181,17,Cartagena,Chevrolet,2023
2024-12-19,,Abierto,0,1209118,59,F,Particular,41066871,1,Cartagena,Renault,2013
2018-10-29,2020-03-29,Cerrado,2821905,0,18,F,Particular,45740596,2,Cali,Nissan,2013
2018-06-30,2018-11-30,Cerrado,796045,0,58,M,Particular,86870768,9,Cartagena,Renault,2015
2019-08-30,2020-10-30,Cerrado,32228829,0,55,F,Particular,27493498,11,Medellin,Renault,2016
2019-12-01,2020-03-01,Cerrado,993129,0,62,F,Particular,21691187,3,Bogota,Chevrolet,2023
2020-09-19,2020-10-19,Cerrado,2100863,0,45,F,Particular,74145993,6,Cartagena,Chevrolet,2005
2021-02-13,2021-08-13,Cerrado,1519646,0,28,M,Particular,76153840,14,Cali,Nissan,2022
2018-07-10,2019-01-10,Cerrado,1669458,0,33,M,Particular,109550169,5,Cartagena,Mazda,2010
2024-04-19,2024-08-19,Cerrado,747350,0,40,F,Comercial,80571529,0,Bogota,Mazda,2015
2020-09-07,2021-05-07,Cerrado,2252806,0,64,F,Particular,29027622,8,Cali,Toyota,2002
2023-06-30,2023-07-30,Cerrado,2170309,0,44,M,Particular,20339277,16,Bogota,Renault,2013
2021-03-30,2021-10-30,Cerrado,33112994,0,29,M,Particular,116331845,8,Cali,Renault,2012
2018-05-08,2018-07-08,Cerrado,1771810,0,56,F,Particular,39133332,5,Bogota,Chevrolet,2014
2023-08-28,2023-09-28,Cerrado,2894326,0,71,M,Particular,26096648,1,Medellin,Renault,2013
2022-12-22,2024-12-22,Cerrado,869260,0,50,M,Particular,46593688,18,Cartagena,Chevrolet,2017
2022-10-25,2023-03-25,Cerrado,1661670,0,62,F,Particular,50620420,9,Medellin,Chevrolet,2020
2019-07-24,2020-04-24,Cerrado,726034,0,28,M,Particular,26292567,7,Barranquilla,Chevrolet,2017
2021-09-08,2021-10-08,Cerrado,2900163,0,69,M,Particular,67515711,17,Cali,Toyota,2011
2023-03-11,2023-03-11,Cerrado,2712727,0,63,F,Particular,97624082,7,Cali,Mazda,2004
2019-09-18,2020-03-18,Cerrado,2891946,0,47,F,Particular,27266972,6,Medellin,Chevrolet,2010
2022-08-14,2022-11-14,Cerrado,1042689,0,74,M,Comercial,31659137,1,Cali,Mazda,2011
2018-06-04,2018-06-04,Cerrado,1487681,0,59,F,Particular,54677315,9,Medellin,Nissan,2019
2024-12-12,,Abierto,0,1447094,55,M,Particular,98102459,0,Cartagena,Renault,2010
2021-11-10,2022-01-10,Cerrado,604315,0,33,M,Particular,34849766,7,Cali,Mazda,2019
2020-02-24,2020-05-24,Cerrado,2556774,0,45,M,Comercial,66515641,16,Cartagena,Toyota,2016
2018-09-03,2020-05-03,Cerrado,2282069,0,46,F,Comercial,44141072,17,Bogota,Renault,2005
2022-02-09,2022-07-09,Cerrado,1891049,0,62,M,Particular,34279546,5,Barranquilla,Nissan,2011
2022-09-02,2023-05-02,Cerrado,2247333,0,71,M,Particular,113172588,12,Medellin,Renault,2021
2019-06-22,2019-06-22,Cerrado,1035443,0,71,M,Comercial,115059109,1,Medellin,Nissan,2001
2023-03-06,2024-02-06,Cerrado,2167710,0,59,M,Comercial,43519381,18,Barranquilla,Toyota,2007
2023-01-16,2023-04-16,Cerrado,30002885,0,56,F,Particular,42901021,19,Cartagena,Nissan,2002
2020-07-09,2020-10-09,Cerrado,2134669,0,50,F,Comercial,119047413,12,Bogota,Chevrolet,2018
2024-09-21,2024-09-21,Cerrado,1813704,0,46,M,Particular,85434106,12,Barranquilla,Renault,2001
2019-06-09,2019-11-09,Cerrado,716764,0,64,F,Particular,110002570,14,Medellin,Renault,2022
2022-03-10,2023-08-10,Cerrado,952681,0,22,F,Particular,62900900,18,Cartagena,Nissan,2006
2018-02-05,2018-06-05,Cerrado,2634086,0,71,F,Particular,70846153,16,Cali,Renault,2021
2019-11-16,2021-11-16,Cerrado,2716039,0,67,F,Particular,47950759,6,Barranquilla,Mazda,2014
2018-01-20,2019-08-20,Cerrado,1277812,0,72,F,Particular,54135674,11,Bogota,Chevrolet,2016
2024-06-26,2024-06-26,Cerrado,31740123,0,42,F,Particular,71599602,0,Bogota,Renault,2023
2019-02-04,2019-05-04,Cerrado,1773323,0,39,M,Particular,83500019,4,Cali,Mazda,2017
2020-08-29,2022-08-29,Cerrado,1311303,0,50,M,Comercial,118089726,15,Cartagena,Mazda,2018
2023-03-22,2023-03-22,Cerrado,1144873,0,61,M,Particular,52037682,6,Medellin,Toyota,2008
2024-11-23,,Abierto,0,2957943,39,F,Particular,28987972,3,Bogota,Toyota,2019
2021-03-12,2023-03-12,Cerrado,1662575,0,52,M,Particular,112936448,1,Bogota,Mazda,2017
2021-01-20,2021-10-20,Cerrado,1764590,0,57,F,Particular,73264016,15,Medellin,Mazda,2008
2020-04-13,2021-01-13,Cerrado,39476726,0,52,F,Comercial,23986998,13,Cali,Chevrolet,2018
2022-12-29,2024-03-29,Cerrado,1056781,0,57,F,Particular,74999796,2,Cali,Renault,2021
2023-06-06,2024-02-06,Cerrado,2102006,0,24,M,Particular,37103109,10,Cali,Nissan,2002
2020-05-03,2020-10-03,Cerrado,1055966,0,42,F,Particular,42356111,17,Cali,Nissan,2020
2018-02-20,2018-02-20,Cerrado,30903753,0,22,M,Comercial,55176580,7,Bogota,Renault,2000
2019-07-29,2020-04-29,Cerrado,788810,0,51,F,Particular,74104887,13,Barranquilla,Nissan,2017
2021-02-22,2023-02-22,Cerrado,1818881,0,64,F,Particular,29442785,14,Medellin,Nissan,2016
2024-01-07,2024-07-07,Cerrado,1784187,0,46,M,Comercial,64866808,15,Barranquilla,Chevrolet,2017
2024-06-19,2024-12-19,Cerrado,2258685,0,74,M,Particular,64764623,16,Medellin,Renault,2004
2024-06-10,2024-11-10,Cerrado,2260582,0,45,M,Particular,66218770,5,Cartagena,Toyota,2022
2022-09-12,2024-02-12,Cerrado,39634947,0,42,M,Particular,43585895,13,Medellin,Toyota,2017
2019-11-13,2019-11-13,Cerrado,1206063,0,31,M,Particular,115551334,8,Cali,Mazda,2006
2020-04-17,2020-11-17,Cerrado,1067897,0,58,M,Particular,103843900,14,Medellin,Chevrolet,2015
2020-12-13,2022-12-13,Cerrado,2507229,0,22,M,Particular,74671048,8,Barranquilla,Nissan,2011
2024-10-27,2024-11-27,Cerrado,674818,0,35,M,Particular,100081354,16,Bogota,Chevrolet,2008
2024-04-30,,Abierto,0,2992249,63,M,Particular,49358121,14,Cartagena,Chevrolet,2010
2022-05-15,,Abierto,0,1114228,52,F,Particular,85576878,16,Cartagena,Chevrolet,2003
2018-01-05,2020-04-05,Cerrado,2953104,0,70,M,Particular,42379559,12,Cali,Toyota,2003
2021-01-31,2021-06-30,Cerrado,1959637,0,29,M,Particular,50224642,5,Barranquilla,Chevrolet,2002
2021-05-04,2021-09-04,Cerrado,2427388,0,59,M,Particular,46222734,3,Medellin,Renault,2016
2020-02-13,2020-10-13,Cerrado,1689709,0,35,F,Particular,48460753,6,Cartagena,Nissan,2003
2020-05-26,2020-08-26,Cerrado,2955160,0,47,F,Comercial,104337370,18,Medellin,Toyota,2007
2020-09-18,2020-09-18,Cerrado,644418,0,55,M,Particular,55970487,4,Bogota,Chevrolet,2003
2018-02-16,2020-01-16,Cerrado,651453,0,71,M,Comercial,60262939,17,Cali,Mazda,2016
2018-09-26,2019-04-26,Cerrado,842632,0,42,M,Particular,25751981,19,Cali,Mazda,2014
2019-01-05,2019-03-05,Cerrado,2006281,0,41,M,Particular,118251974,8,Cali,Nissan,2004
2019-09-28,2019-09-28,Cerrado,696175,0,58,F,Particular,77902980,6,Cartagena,Nissan,2001
2021-02-03,2021-11-03,Cerrado,2852127,0,54,F,Particular,105598926,3,Cali,Renault,2004
2022-08-21,2024-01-21,Cerrado,2664185,0,40,F,Particular,20443248,19,Bogota,Toyota,2003
2022-08-10,2023-01-10,Cerrado,2247750,0,24,M,Particular,51255792,8,Barranquilla,Renault,2009
2019-10-19,2019-11-19,Cerrado,790833,0,59,M,Particular,106576438,17,Bogota,Chevrolet,2009
2018-04-30,2018-12-30,Cerrado,1228698,0,32,M,Comercial,84958540,8,Cartagena,Mazda,2008
2020-04-10,2020-07-10,Cerrado,2345021,0,34,F,Particular,103812122,16,Cartagena,Toyota,2016
2022-12-16,2023-01-16,Cerrado,39434373,0,37,F,Particular,36904570,4,Bogota,Toyota,2012
2020-12-17,2021-06-17,Cerrado,2910230,0,57,M,Particular,52174231,5,Barranquilla,Renault,2001
2023-05-29,2023-11-29,Cerrado,1496516,0,54,F,Particular,49233188,11,Medellin,Renault,2023
2021-10-01,2022-04-01,Cerrado,948178,0,60,F,Particular,104163188,19,Bogota,Renault,2015
2020-01-11,2021-02-11,Cerrado,2538544,0,56,M,Particular,94128925,2,Cali,Mazda,2013
2018-04-27,2018-10-27,Cerrado,1326918,0,47,M,Particular,65065990,3,Barranquilla,Nissan,2017
2023-01-28,2024-12-28,Cerrado,1390734,0,59,M,Particular,29824128,4,Cali,Toyota,2002
2021-02-24,2022-05-24,Cerrado,2943839,0,62,F,Particular,86531497,4,Cartagena,Chevrolet,2020
2023-04-16,2023-12-16,Cerrado,1788501,0,51,M,Particular,52447642,8,Cali,Chevrolet,2012
2020-10-09,2020-10-09,Cerrado,2376468,0,57,F,Particular,40394932,19,Barranquilla,Nissan,2017
2022-07-23,2024-01-23,Cerrado,1282494,0,43,M,Particular,64184752,16,Cali,Nissan,2003
2020-12-17,2022-12-17,Cerrado,813644,0,22,F,Particular,111504867,3,Medellin,Renault,2003
2019-09-26,2020-01-26,Cerrado,2621513,0,48,F,Particular,114205517,1,Cali,Chevrolet,2018
2019-05-28,2019-11-28,Cerrado,37817979,0,36,F,Particular,26332575,1,Cali,Nissan,2004
2021-01-24,2021-04-24,Cerrado,1952045,0,20,F,Particular,111466091,6,Cartagena,Renault,2016
2021-02-15,2021-02-15,Cerrado,32475295,0,63,F,Particular,46635032,8,Cartagena,Renault,2018
2019-07-14,2019-12-14,Cerrado,2613463,0,25,M,Particular,43224834,14,Barranquilla,Renault,2005
2019-05-03,2019-06-03,Cerrado,715143,0,33,F,Particular,93543028,14,Barranquilla,Renault,2002
2020-06-15,2020-08-15,Cerrado,978992,0,74,M,Particular,104106154,19,Cartagena,Chevrolet,2003
2021-04-27,2021-10-27,Cerrado,2365808,0,65,M,Particular,20887936,10,Bogota,Toyota,2017
2019-12-05,2021-07-05,Cerrado,2093225,0,65,M,Particular,63243506,13,Bogota,Mazda,2020
2022-01-10,2023-05-10,Cerrado,941969,0,34,M,Particular,98574859,10,Cartagena,Toyota,2011
2019-08-04,2022-04-04,Cerrado,2152047,0,55,M,Particular,98191029,8,Barranquilla,Renault,2010
2024-04-13,2024-10-13,Cerrado,1524388,0,34,M,Particular,39969538,14,Cartagena,Chevrolet,2003
2018-06-03,2018-12-03,Cerrado,2590492,0,21,M,Particular,75521949,16,Medellin,Toyota,2023
2022-08-07,2023-08-07,Cerrado,2729991,0,47,M,Particular,115187142,17,Cali,Chevrolet,2011
2020-09-23,2021-05-23,Cerrado,1905483,0,65,F,Particular,46090652,4,Cartagena,Nissan,2014
2021-05-28,2021-07-28,Cerrado,2155024,0,51,F,Comercial,67418985,2,Cali,Mazda,2007
2020-12-28,2021-04-28,Cerrado,30895005,0,25,F,Particular,39772479,5,Cartagena,Mazda,2008
2020-10-05,2023-01-05,Cerrado,1301854,0,42,F,Particular,81809094,1,Bogota,Renault,2004
2023-11-12,2023-12-12,Cerrado,1499153,0,64,M,Particular,108986113,2,Barranquilla,Renault,2021
2022-11-09,2023-01-09,Cerrado,1476162,0,51,M,Particular,21091929,2,Bogota,Renault,2004
2020-08-15,2021-01-15,Cerrado,1372467,0,66,F,Particular,116612298,9,Medellin,Mazda,2014
2019-03-29,2021-07-29,Cerrado,1461076,0,26,F,Particular,68105401,19,Bogota,Mazda,2012
2021-05-12,2021-06-12,Cerrado,2110840,0,30,F,Particular,94011069,6,Medellin,Renault,2023
2024-03-15,2024-11-15,Cerrado,2044157,0,29,F,Particular,115892326,5,Cali,Renault,2007
2024-11-26,2024-12-26,Cerrado,1841834,0,27,F,Comercial,82393203,0,Cartagena,Mazda,2013
2024-10-15,,Abierto,0,997341,59,F,Particular,89040150,14,Medellin,Renault,2012
2024-07-16,,Abierto,0,2140156,54,F,Particular,106975002,14,Barranquilla,Renault,2011
2019-07-05,2019-07-05,Cerrado,2166499,0,48,F,Particular,44820108,9,Cali,Renault,2001
2022-06-24,2024-12-24,Cerrado,1755638,0,38,F,Comercial,96064208,5,Cartagena,Nissan,2016
2021-08-05,2022-06-05,Cerrado,1069251,0,31,M,Particular,66709497,2,Cartagena,Chevrolet,2001
2022-10-24,2023-01-24,Cerrado,1381070,0,28,M,Particular,109520372,6,Bogota,Renault,2012
2018-12-23,2019-01-23,Cerrado,2515503,0,60,F,Comercial,96712809,2,Medellin,Renault,2015
2023-09-02,2024-01-02,Cerrado,1758752,0,56,M,Particular,22708988,12,Bogota,Nissan,2014
2022-11-21,2024-09-21,Cerrado,1961720,0,42,F,Comercial,27879813,1,Bogota,Toyota,2020
2022-11-17,2022-12-17,Cerrado,1335550,0,19,F,Particular,47783381,12,Cartagena,Renault,2016
2024-10-25,,Abierto,0,2910988,24,M,Particular,117741337,9,Medellin,Toyota,2023
2022-06-20,2022-12-20,Cerrado,1424464,0,48,F,Particular,108692740,17,Bogota,Renault,2011
2020-10-12,2020-10-12,Cerrado,1311476,0,60,F,Comercial,55926015,17,Cali,Nissan,2019
2021-09-10,2021-12-10,Cerrado,2060965,0,73,M,Particular,74690789,19,Cartagena,Mazda,2008
2019-05-31,2019-12-31,Cerrado,1946042,0,46,F,Particular,31591665,9,Bogota,Toyota,2021
2018-12-02,2019-04-02,Cerrado,830449,0,44,F,Particular,93545571,11,Cartagena,Nissan,2002
2022-11-18,2024-06-18,Cerrado,1997831,0,55,F,Particular,48458325,14,Barranquilla,Chevrolet,2015
2024-04-24,,Abierto,0,1410401,53,M,Particular,91301608,15,Medellin,Chevrolet,2015
2019-05-12,2019-10-12,Cerrado,33700227,0,60,F,Particular,87911434,9,Barranquilla,Renault,2010
2020-06-14,2020-12-14,Cerrado,2764182,0,50,F,Particular,71378270,8,Bogota,Mazda,2020
2024-01-17,2024-08-17,Cerrado,1319816,0,34,F,Particular,100044290,3,Cali,Mazda,2004
2020-05-01,2021-01-01,Cerrado,32708223,0,60,M,Particular,102943683,19,Cartagena,Chevrolet,2004
2022-08-15,2022-08-15,Cerrado,861227,0,25,M,Particular,26059032,6,Cartagena,Mazda,2006
2023-04-16,2023-04-16,Cerrado,2103173,0,27,M,Comercial,106645523,6,Medellin,Mazda,2006
2024-08-24,,Abierto,0,1246348,26,F,Particular,45647842,2,Cartagena,Mazda,2005
2022-04-18,2022-06-18,Cerrado,1257313,0,67,M,Particular,30613493,1,Medellin,Mazda,2001
2020-08-14,2021-03-14,Cerrado,2343128,0,68,M,Particular,34632273,18,Cartagena,Renault,2016
2022-06-25,2023-01-25,Cerrado,1641480,0,39,M,Particular,23574154,6,Barranquilla,Chevrolet,2021
2021-07-15,2021-09-15,Cerrado,1047685,0,73,F,Comercial,46751009,4,Barranquilla,Nissan,2008
2021-12-11,2022-09-11,Cerrado,2389453,0,35,F,Particular,50432213,4,Bogota,Toyota,2012
2021-04-06,2022-10-06,Cerrado,1809733,0,33,M,Particular,21207871,4,Barranquilla,Toyota,2010
2020-12-02,2021-03-02,Cerrado,38436350,0,38,F,Particular,52818938,10,Bogota,Nissan,2014
2018-10-12,2020-06-12,Cerrado,1593059,0,30,F,Particular,64439486,17,Medellin,Renault,2004
2024-09-10,2024-10-10,Cerrado,30262915,0,49,M,Particular,63001200,5,Cartagena,Toyota,2010
2018-01-12,2018-11-12,Cerrado,2853457,0,30,M,Particular,87715102,5,Barranquilla,Renault,2009
2022-06-19,2023-02-19,Cerrado,1511374,0,42,M,Comercial,40755202,0,Barranquilla,Nissan,2013
2024-12-21,,Abierto,0,2081704,45,F,Particular,57258145,19,Cartagena,Toyota,2018
2020-01-24,2020-03-24,Cerrado,1650699,0,27,F,Particular,65799599,6,Bogota,Toyota,2009
2023-09-14,2024-01-14,Cerrado,1902541,0,23,F,Comercial,34174111,4,Cartagena,Chevrolet,2021
2018-03-31,2020-03-31,Cerrado,2475502,0,29,F,Particular,66984263,17,Bogota,Chevrolet,2017
2020-02-15,2020-07-15,Cerrado,2731637,0,35,F,Particular,39535068,7,Cali,Renault,2012
2022-06-14,2023-01-14,Cerrado,2664029,0,24,M,Particular,87668951,15,Medellin,Toyota,2020
2019-02-22,2021-06-22,Cerrado,1578221,0,35,M,Comercial,88540896,17,Cali,Toyota,2023
2018-04-25,2018-09-25,Cerrado,882127,0,39,M,Particular,68948744,3,Bogota,Toyota,2015
2019-09-09,2020-01-09,Cerrado,667292,0,59,M,Particular,65277228,17,Cali,Nissan,2002
2020-04-05,2022-02-05,Cerrado,950611,0,74,F,Particular,45046847,15,Bogota,Mazda,2001
2022-07-08,2024-07-08,Cerrado,2590962,0,69,M,Particular,117665479,14,Medellin,Nissan,2006
2022-02-25,2022-06-25,Cerrado,1903156,0,56,M,Particular,46722761,18,Barranquilla,Nissan,2022
2019-02-17,2019-09-17,Cerrado,2522116,0,36,M,Particular,99405390,19,Cali,Toyota,2012
2019-12-30,2022-08-30,Cerrado,2357280,0,30,M,Particular,40730346,12,Bogota,Chevrolet,2012
2019-11-07,2019-11-07,Cerrado,2199905,0,64,M,Particular,117360708,0,Cartagena,Renault,2008
2023-03-08,2023-03-08,Cerrado,1796442,0,28,F,Particular,48279826,5,Bogota,Toyota,2000
2024-11-09,,Abierto,0,36669088,71,M,Particular,102349234,8,Cali,Renault,2018
2024-02-18,2024-05-18,Cerrado,2845216,0,42,F,Particular,103686614,4,Cali,Nissan,2009
2021-01-27,2021-08-27,Cerrado,1588527,0,28,F,Particular,74646778,8,Barranquilla,Nissan,2023
2022-04-21,2023-01-21,Cerrado,700645,0,46,F,Particular,41748901,6,Cartagena,Renault,2010
2020-09-04,2020-09-04,Cerrado,1810652,0,21,F,Particular,91654310,17,Cali,Chevrolet,2016
2020-10-05,2022-07-05,Cerrado,2448098,0,19,M,Particular,111691531,6,Cartagena,Mazda,2000
2023-11-14,2024-02-14,Cerrado,1385796,0,30,F,Particular,45430653,11,Bogota,Toyota,2023
2022-08-15,2022-12-15,Cerrado,979160,0,39,F,Particular,51368386,10,Medellin,Nissan,2016
2018-02-06,2018-06-06,Cerrado,2292252,0,31,F,Comercial,115792574,9,Cali,Chevrolet,2022
2022-03-29,2023-06-29,Cerrado,875737,0,34,M,Comercial,103177432,3,Barranquilla,Nissan,2009
2024-05-15,2024-07-15,Cerrado,1065773,0,63,M,Particular,114170349,5,Medellin,Chevrolet,2015
2024-03-14,2024-03-14,Cerrado,1263745,0,32,F,Particular,78959364,13,Bogota,Renault,2012
2020-05-22,2023-02-22,Cerrado,39255551,0,56,M,Particular,112825275,17,Cartagena,Chevrolet,2004
2022-12-27,,Abierto,0,1578760,20,M,Particular,51236219,3,Cali,Renault,2009
2021-07-20,2021-10-20,Cerrado,1882090,0,69,F,Particular,97207506,5,Medellin,Nissan,2007
2023-10-11,2023-10-11,Cerrado,2428623,0,71,M,Comercial,89061775,4,Barranquilla,Mazda,2019
2019-08-19,2020-04-19,Cerrado,2065417,0,35,F,Particular,98469571,11,Cali,Nissan,2014
2023-03-19,2023-11-19,Cerrado,2805999,0,38,F,Particular,109628405,0,Cali,Toyota,2022
2019-12-30,2022-04-30,Cerrado,2414818,0,37,F,Particular,89613093,3,Medellin,Mazda,2001
2021-09-27,2021-12-27,Cerrado,601221,0,61,M,Particular,109203783,16,Medellin,Nissan,2007
2019-02-01,2019-04-01,Cerrado,1677602,0,38,M,Particular,39723547,0,Barranquilla,Chevrolet,2000
2019-11-30,2020-06-30,Cerrado,2997419,0,73,F,Particular,61403828,13,Cali,Mazda,2013
2024-02-03,2024-09-03,Cerrado,2098362,0,19,F,Particular,85228682,5,Cartagena,Renault,2021
2022-06-24,2023-02-24,Cerrado,1138533,0,55,F,Particular,109767622,9,Cartagena,Nissan,2014
2019-01-31,2020-10-31,Cerrado,1973721,0,34,M,Comercial,53993146,9,Cali,Toyota,2018
2024-10-28,,Abierto,0,1297927,64,M,Comercial,24501044,7,Barranquilla,Chevrolet,2017
2018-03-17,2018-04-17,Cerrado,2334449,0,20,M,Particular,29445825,11,Bogota,Renault,2017
2018-09-22,2019-04-22,Cerrado,2977657,0,25,M,Comercial,76041370,0,Barranquilla,Nissan,2018
2024-11-07,,Abierto,0,2960857,22,F,Particular,90364332,4,Cali,Chevrolet,2009
2022-12-25,2023-05-25,Cerrado,1093326,0,21,M,Particular,39895583,5,Cali,Mazda,2012
2019-12-19,2022-07-19,Cerrado,1557926,0,21,M,Particular,101583551,4,Cali,Renault,2004
2020-04-30,2020-10-30,Cerrado,1221003,0,24,F,Particular,105997856,1,Bogota,Mazda,2004
2021-10-22,2021-11-22,Cerrado,689680,0,57,M,Particular,97135145,19,Cartagena,Nissan,2001
2018-05-24,2018-10-24,Cerrado,1191488,0,37,F,Particular,53449402,16,Barranquilla,Chevrolet,2010
2020-06-03,2020-08-03,Cerrado,896478,0,62,M,Particular,101442737,10,Cali,Nissan,2004
2019-01-31,2019-02-28,Cerrado,34939555,0,43,F,Comercial,65638725,12,Barranquilla,Nissan,2006
2022-02-01,2022-10-01,Cerrado,1561702,0,35,F,Comercial,78225172,12,Cali,Chevrolet,2012
2021-03-13,2021-10-13,Cerrado,1317246,0,51,F,Comercial,38064392,8,Bogota,Renault,2014
2020-11-28,2021-05-28,Cerrado,1554722,0,37,M,Particular,61817889,6,Bogota,Nissan,2005
2023-11-27,2024-04-27,Cerrado,1118939,0,49,F,Comercial,27117862,9,Bogota,Mazda,2015
2020-12-01,2021-04-01,Cerrado,2091944,0,20,F,Particular,27721644,2,Cartagena,Renault,2019
2021-04-24,2021-05-24,Cerrado,863375,0,65,M,Comercial,26649713,6,Barranquilla,Nissan,2011
2024-09-11,2024-12-11,Cerrado,1796140,0,36,F,Particular,85474704,8,Barranquilla,Mazda,2003
2019-09-26,2020-12-26,Cerrado,1110107,0,59,M,Particular,46147368,14,Cartagena,Mazda,2008
2021-03-02,2021-12-02,Cerrado,32503410,0,18,F,Particular,43731653,11,Barranquilla,Nissan,2011
2021-05-23,2024-02-23,Cerrado,1944071,0,38,M,Particular,84626568,4,Medellin,Mazda,2023
