ClienteID,Edad,Genero,Ciudad,UsoVehiculo,MarcaAuto,ModeloAuto,ValorAsegurado,AntiguedadVehiculo
465,56,F,Bucaramanga,Comercial,Hyundai,2005,106016705,10
466,21,F,Bogota,Particular,Ford,2020,120851891,16
467,23,F,Cali,Particular,Ford,2008,35534486,18
468,62,M,Bogota,Particular,Kia,2009,56368769,3
469,49,M,Bucaramanga,Comercial,Ford,2013,23605717,5
470,69,M,Manizales,Particular,Toyota,2021,90693716,18
471,47,F,Bucaramanga,Comercial,Renault,2010,27166059,10
472,64,F,Medellin,Particular,Kia,2009,68940667,8
473,52,F,Bucaramanga,Particular,Nissan,2022,60973744,13
474,57,M,Bucaramanga,Particular,Kia,2021,123423440,12
475,69,M,Manizales,Particular,Chevrolet,2015,71812519,0
476,33,M,Bogota,Particular,Kia,2007,138912188,10
477,30,F,Medellin,Particular,Renault,2010,132518942,15
478,67,F,Medellin,Particular,Hyundai,2013,66571608,12
479,59,F,Cali,Particular,Hyundai,2017,39115398,16
480,47,M,Manizales,Particular,Toyota,2005,106003736,9
481,36,F,Barranquilla,Particular,Renault,2019,112158929,13
482,34,M,Cali,Particular,Chevrolet,2008,47666527,1
483,36,M,Cali,Particular,Toyota,2006,120862073,15
484,45,M,Cali,Comercial,Renault,2020,130701241,19
485,43,M,Medellin,Particular,Ford,2010,104543036,16
486,54,M,Bogota,Particular,Hyundai,2019,36123207,19
487,43,M,Bucaramanga,Particular,Toyota,2023,72361198,11
488,40,M,Medellin,Particular,Renault,2011,88121613,15
489,26,F,Bucaramanga,Comercial,Chevrolet,2015,87558767,17
490,29,M,Bucaramanga,Particular,Ford,2022,67497349,9
491,18,F,Barranquilla,Particular,Toyota,2012,127596918,13
492,18,M,Cali,Particular,Ford,2006,133853974,5
493,64,M,Barranquilla,Particular,Kia,2016,80410958,16
494,51,M,Cali,Particular,Kia,2012,128660693,11
495,49,F,Medellin,Comercial,Nissan,2005,103468963,9
496,65,M,Bucaramanga,Particular,Hyundai,2011,96579778,0
497,42,M,Barranquilla,Particular,Nissan,2013,143935148,3
498,57,F,Manizales,Particular,Chevrolet,2013,78538411,2
499,62,F,Medellin,Particular,Kia,2006,37817992,8
500,18,F,Medellin,Particular,Ford,2008,37244612,2
501,33,F,Manizales,Particular,Ford,2018,104104319,13
502,56,M,Cali,Particular,Kia,2018,52227339,8
503,22,M,Bucaramanga,Particular,Kia,2012,79825884,18
504,39,F,Cali,Comercial,Mazda,2013,119127360,13
505,46,M,Cali,Particular,Kia,2007,110214112,17
506,20,F,Medellin,Particular,Ford,2023,21932471,15
507,29,F,Cali,Particular,Ford,2010,101240596,1
508,43,F,Bogota,Particular,Mazda,2005,27653053,0
509,33,M,Manizales,Particular,Renault,2022,65429780,8
510,68,F,Manizales,Particular,Hyundai,2012,142473050,9
511,54,M,Bucaramanga,Particular,Hyundai,2011,35593985,2
512,39,M,Manizales,Particular,Toyota,2011,21355143,9
513,46,M,Cali,Comercial,Toyota,2014,53405323,12
514,31,F,Cali,Comercial,Mazda,2008,122315669,7
515,45,M,Barranquilla,Particular,Chevrolet,2022,117725360,0
516,22,F,Bucaramanga,Particular,Toyota,2023,72062216,12
517,64,M,Bucaramanga,Particular,Toyota,2014,78711723,6
518,66,M,Manizales,Comercial,Mazda,2023,99523749,14
519,47,M,Cali,Comercial,Nissan,2007,112462940,10
520,63,F,Bogota,Particular,Kia,2021,52271106,13
521,69,F,Barranquilla,Particular,Toyota,2005,99360853,5
522,22,F,Bogota,Particular,Nissan,2012,112284739,0
523,29,F,Cali,Comercial,Chevrolet,2021,50578652,1
524,33,M,Bucaramanga,Comercial,Nissan,2008,26042600,5
525,43,M,Bucaramanga,Particular,Hyundai,2006,128972492,17
526,43,F,Bogota,Particular,Ford,2021,107782103,19
527,65,F,Medellin,Particular,Renault,2006,118123391,17
528,38,F,Cali,Particular,Renault,2005,144200065,14
529,56,F,Bucaramanga,Comercial,Mazda,2009,26731138,11
530,53,M,Manizales,Comercial,Ford,2010,50361230,10
531,50,F,Medellin,Particular,Toyota,2016,43332567,8
532,47,F,Bucaramanga,Particular,Mazda,2014,84200241,14
533,54,M,Manizales,Particular,Mazda,2012,89200281,9
534,40,F,Bucaramanga,Particular,Mazda,2018,34825607,6
535,27,M,Medellin,Particular,Nissan,2008,27081575,18
536,22,F,Bogota,Particular,Hyundai,2023,137412532,19
537,53,M,Cali,Particular,Kia,2009,146725102,3
538,51,F,Medellin,Particular,Hyundai,2011,21518084,0
539,69,F,Medellin,Particular,Renault,2006,31573959,13
540,48,F,Bucaramanga,Particular,Ford,2015,91078061,8
541,27,F,Manizales,Particular,Nissan,2014,143759654,17
542,36,F,Medellin,Particular,Renault,2022,27544173,2
543,49,M,Cali,Particular,Nissan,2006,42524766,6
544,18,F,Bogota,Comercial,Renault,2018,49679419,0
545,22,M,Manizales,Particular,Kia,2014,115983741,14
546,62,M,Bogota,Particular,Kia,2010,141399239,2
547,21,M,Bogota,Particular,Chevrolet,2007,52189968,3
548,33,M,Cali,Particular,Kia,2020,50325498,4
549,41,F,Bucaramanga,Particular,Renault,2012,53981567,17
550,33,F,Manizales,Particular,Kia,2013,122446998,5
551,19,F,Manizales,Particular,Kia,2015,59528934,1
552,66,F,Cali,Particular,Kia,2020,24928241,9
553,45,M,Manizales,Particular,Mazda,2006,62546636,11
554,49,M,Medellin,Particular,Nissan,2009,42428600,1
555,44,M,Barranquilla,Particular,Ford,2005,97653163,4
556,37,F,Barranquilla,Particular,Toyota,2019,142605902,10
557,41,F,Barranquilla,Particular,Ford,2011,58906156,16
558,29,F,Bogota,Comercial,Toyota,2020,107503451,12
559,67,F,Manizales,Particular,Kia,2016,140869039,7
560,52,M,Cali,Particular,Mazda,2023,37194205,0
561,50,F,Manizales,Particular,Renault,2019,129712910,12
562,50,F,Cali,Particular,Chevrolet,2007,115373989,4
563,68,M,Manizales,Comercial,Nissan,2009,128119943,6
564,60,M,Bogota,Comercial,Nissan,2019,44493741,0
565,54,F,Medellin,Particular,Ford,2021,145313532,14
566,29,F,Barranquilla,Particular,Hyundai,2020,84362830,14
567,20,M,Barranquilla,Particular,Toyota,2020,120294373,2
568,18,F,Manizales,Particular,Chevrolet,2016,21342886,7
569,50,M,Bogota,Particular,Ford,2008,120876978,6
570,57,M,Barranquilla,Comercial,Nissan,2009,84075425,15
571,27,F,Manizales,Particular,Hyundai,2012,138641955,0
572,60,M,Bucaramanga,Particular,Toyota,2016,111247635,11
573,61,F,Manizales,Particular,Renault,2009,48649323,18
574,46,F,Cali,Comercial,Mazda,2015,101353228,17
575,30,F,Barranquilla,Particular,Kia,2023,138296107,19
576,29,F,Barranquilla,Particular,Mazda,2014,142947116,12
577,48,M,Bucaramanga,Comercial,Hyundai,2022,61106734,2
578,63,F,Medellin,Comercial,Ford,2016,91981588,5
579,19,F,Manizales,Particular,Toyota,2013,71255150,8
580,68,M,Medellin,Particular,Kia,2014,120123030,8
581,67,F,Manizales,Particular,Ford,2023,82153261,12
582,52,F,Bucaramanga,Particular,Hyundai,2010,84766722,3
583,40,F,Medellin,Particular,Nissan,2014,65005525,8
584,34,F,Bogota,Particular,Hyundai,2023,91112284,14
585,43,M,Bucaramanga,Comercial,Toyota,2013,75410087,14
586,25,M,Manizales,Comercial,Nissan,2020,38976477,5
587,46,F,Cali,Particular,Kia,2012,145290943,7
588,43,M,Cali,Particular,Chevrolet,2016,85322327,4
589,27,M,Cali,Comercial,Ford,2009,39564888,15
590,43,M,Manizales,Particular,Chevrolet,2015,74243275,18
591,51,M,Barranquilla,Particular,Toyota,2023,127626929,5
592,68,F,Bucaramanga,Particular,Toyota,2007,121975187,13
593,58,M,Bucaramanga,Particular,Hyundai,2019,78138080,15
594,24,F,Medellin,Comercial,Renault,2007,41856038,2
595,21,F,Bucaramanga,Particular,Ford,2005,50018709,3
596,67,M,Bucaramanga,Comercial,Mazda,2015,96860796,0
597,62,F,Medellin,Particular,Chevrolet,2017,58772013,15
598,28,M,Bucaramanga,Particular,Kia,2009,94021970,9
599,46,F,Bucaramanga,Particular,Hyundai,2011,78289183,13
600,53,F,Bogota,Particular,Mazda,2005,52330100,2
601,42,M,Manizales,Particular,Toyota,2017,102143986,1
602,38,F,Medellin,Comercial,Nissan,2014,38351129,6
603,53,M,Bogota,Particular,Mazda,2022,56192555,9
604,27,F,Barranquilla,Particular,Hyundai,2017,123800774,3
605,54,F,Medellin,Comercial,Mazda,2005,45223431,6
606,26,M,Manizales,Particular,Renault,2021,145754684,7
607,41,M,Bucaramanga,Particular,Hyundai,2016,138574858,15
608,52,M,Bucaramanga,Particular,Toyota,2010,35702714,12
609,66,F,Bogota,Particular,Mazda,2011,21275903,1
610,52,M,Bogota,Particular,Mazda,2005,60454887,9
611,65,M,Barranquilla,Particular,Toyota,2014,68251407,18
612,53,M,Barranquilla,Comercial,Chevrolet,2007,112666824,17
613,35,M,Manizales,Particular,Mazda,2011,32403560,15
614,66,F,Bucaramanga,Particular,Ford,2014,76258499,9
615,56,F,Cali,Particular,Mazda,2014,129402826,18
616,49,F,Barranquilla,Particular,Nissan,2013,91060233,12
617,41,F,Bucaramanga,Particular,Ford,2010,67623418,13
618,40,F,Barranquilla,Particular,Chevrolet,2013,147225402,11
619,49,F,Medellin,Particular,Hyundai,2013,132183860,12
620,54,M,Bogota,Particular,Nissan,2014,131812060,11
621,29,F,Bucaramanga,Particular,Ford,2008,126752552,8
622,66,M,Barranquilla,Particular,Chevrolet,2020,90281732,2
623,30,M,Bogota,Particular,Ford,2006,134642946,12
624,40,M,Cali,Particular,Kia,2015,66512588,13
625,42,M,Barranquilla,Particular,Kia,2013,114707151,18
626,52,F,Bucaramanga,Particular,Ford,2007,42711144,2
627,58,F,Medellin,Particular,Renault,2011,71844679,3
628,47,F,Bogota,Particular,Mazda,2017,140497435,15
629,34,M,Bogota,Particular,Toyota,2017,130762903,13
630,66,F,Medellin,Particular,Kia,2023,55778725,13
631,37,F,Bucaramanga,Particular,Hyundai,2015,20447041,7
632,65,F,Manizales,Particular,Hyundai,2009,143058493,13
633,42,F,Cali,Particular,Toyota,2020,45042181,2
634,39,F,Manizales,Particular,Ford,2006,41828370,6
635,30,F,Medellin,Particular,Kia,2014,95991697,4
636,36,M,Cali,Particular,Chevrolet,2014,124022077,11
637,66,M,Bucaramanga,Particular,Nissan,2023,73913637,13
638,53,F,Barranquilla,Particular,Toyota,2010,90537687,16
639,29,M,Barranquilla,Particular,Renault,2020,68313638,10
640,58,M,Manizales,Particular,Nissan,2017,140954643,15
641,36,F,Bucaramanga,Particular,Ford,2023,81403863,14
642,29,M,Cali,Particular,Chevrolet,2007,66766647,11
643,26,F,Manizales,Particular,Renault,2013,34600630,19
644,24,M,Medellin,Particular,Toyota,2014,142832250,2
645,45,F,Manizales,Particular,Kia,2020,146782593,12
646,31,M,Bucaramanga,Particular,Nissan,2022,126805987,4
647,48,M,Bucaramanga,Comercial,Chevrolet,2008,146580879,0
648,69,M,Barranquilla,Comercial,Kia,2020,59463522,7
649,36,M,Medellin,Particular,Renault,2022,115663035,11
650,64,F,Barranquilla,Particular,Hyundai,2014,54160285,16
651,33,M,Cali,Particular,Ford,2005,133229858,16
652,22,F,Cali,Particular,Toyota,2014,26722854,14
653,52,F,Bogota,Particular,Chevrolet,2021,54466730,10
654,29,M,Bucaramanga,Particular,Kia,2023,126148751,2
655,42,M,Medellin,Particular,Renault,2020,36482959,10
656,69,F,Medellin,Particular,Hyundai,2010,46257303,10
657,38,M,Barranquilla,Particular,Chevrolet,2012,131567245,13
658,53,F,Manizales,Comercial,Renault,2020,122003727,16
659,40,M,Manizales,Comercial,Chevrolet,2016,32113183,2
660,33,F,Barranquilla,Particular,Chevrolet,2013,147550899,4
661,56,M,Manizales,Particular,Nissan,2020,101827654,12
662,62,M,Medellin,Particular,Mazda,2011,104688728,1
663,59,F,Barranquilla,Particular,Nissan,2012,114512214,5
664,56,F,Manizales,Particular,Ford,2009,83839176,5
665,31,F,Bogota,Particular,Kia,2013,143981412,3
666,48,M,Bucaramanga,Particular,Mazda,2012,74852585,17
667,22,M,Bogota,Comercial,Chevrolet,2020,73945759,8
668,52,M,Manizales,Particular,Renault,2015,33988906,7
669,40,M,Cali,Particular,Kia,2005,87269333,12
670,46,F,Medellin,Particular,Renault,2021,148985105,12
671,60,F,Bogota,Particular,Nissan,2016,35510953,16
672,28,M,Bogota,Particular,Renault,2009,96570236,4
673,35,M,Barranquilla,Particular,Toyota,2018,45468094,18
674,64,M,Barranquilla,Particular,Hyundai,2011,135538029,19
675,29,F,Barranquilla,Comercial,Chevrolet,2011,69197142,14
676,26,F,Manizales,Particular,Renault,2008,59386888,13
677,27,M,Cali,Particular,Chevrolet,2019,39312858,12
678,61,F,Bogota,Particular,Mazda,2011,118339809,4
679,34,M,Bucaramanga,Particular,Nissan,2013,125721480,14
680,55,M,Barranquilla,Particular,Toyota,2005,63744596,16
681,24,F,Cali,Particular,Ford,2006,138819984,1
682,63,F,Manizales,Particular,Toyota,2012,24071172,7
683,30,F,Cali,Comercial,Ford,2011,49438673,15
684,57,F,Barranquilla,Particular,Ford,2007,102852503,5
685,59,M,Medellin,Particular,Ford,2011,149491314,13
686,26,F,Bogota,Particular,Mazda,2020,39082696,8
687,67,F,Barranquilla,Particular,Renault,2006,132259742,11
688,44,F,Bucaramanga,Particular,Ford,2005,145023572,14
689,19,F,Bogota,Particular,Toyota,2012,23359202,1
690,22,M,Cali,Particular,Chevrolet,2009,34090942,12
691,46,M,Bucaramanga,Particular,Hyundai,2014,82815385,11
692,54,F,Bogota,Particular,Kia,2008,128283391,0
693,55,F,Bucaramanga,Particular,Nissan,2013,143822864,15
694,36,M,Cali,Particular,Mazda,2018,51904003,9
695,25,M,Barranquilla,Particular,Ford,2014,21864838,11
696,65,F,Bucaramanga,Particular,Nissan,2022,117296002,7
697,62,M,Barranquilla,Particular,Nissan,2013,95788200,3
698,18,M,Cali,Comercial,Ford,2009,119060479,4
699,39,M,Cali,Particular,Mazda,2012,139152350,15
700,69,M,Bucaramanga,Particular,Hyundai,2016,72573076,13
701,34,F,Bucaramanga,Particular,Renault,2023,45740347,12
702,24,M,Cali,Particular,Ford,2018,95597818,3
703,42,M,Bucaramanga,Particular,Mazda,2015,107927037,18
704,62,F,Bucaramanga,Particular,Mazda,2015,52899917,11
705,21,F,Bucaramanga,Particular,Kia,2008,95933227,12
706,53,F,Manizales,Particular,Hyundai,2022,92053466,2
707,23,M,Bucaramanga,Particular,Hyundai,2013,20234917,4
708,48,F,Bogota,Particular,Chevrolet,2012,84987158,14
709,36,M,Cali,Particular,Hyundai,2008,60813001,0
710,61,F,Cali,Particular,Toyota,2023,61482605,19
711,56,M,Medellin,Particular,Kia,2023,40787388,8
712,44,F,Barranquilla,Particular,Toyota,2006,100175252,1
713,27,F,Medellin,Particular,Hyundai,2015,89686769,16
714,43,M,Bucaramanga,Particular,Chevrolet,2007,56403330,8
715,36,F,Bucaramanga,Particular,Kia,2005,66490159,6
716,56,F,Bogota,Particular,Mazda,2014,28850954,11
717,20,F,Bogota,Particular,Ford,2017,111065228,4
718,62,F,Bogota,Particular,Renault,2007,114925960,11
719,30,F,Bogota,Particular,Mazda,2011,127985389,7
720,67,M,Bogota,Particular,Chevrolet,2009,140081102,4
721,45,M,Bogota,Particular,Kia,2006,73547698,14
722,37,F,Bogota,Particular,Mazda,2022,65061335,1
723,45,F,Bogota,Comercial,Ford,2018,84890828,2
724,25,M,Manizales,Comercial,Chevrolet,2006,79090775,1
725,58,M,Bogota,Particular,Toyota,2009,98368278,10
726,56,F,Cali,Particular,Nissan,2017,53252849,5
727,18,M,Bogota,Particular,Mazda,2011,65239073,1
728,20,F,Barranquilla,Particular,Nissan,2014,117223362,2
729,30,F,Bogota,Particular,Renault,2011,74847693,15
730,45,F,Manizales,Particular,Toyota,2022,147440537,19
731,66,F,Bucaramanga,Particular,Mazda,2022,81786428,17
732,42,M,Manizales,Particular,Mazda,2006,110321600,16
733,50,M,Manizales,Comercial,Mazda,2020,82980188,16
734,55,M,Bucaramanga,Particular,Chevrolet,2017,63385355,9
735,23,F,Bogota,Particular,Kia,2021,123912708,4
736,61,M,Bogota,Particular,Hyundai,2010,104804923,11
737,62,F,Bucaramanga,Particular,Chevrolet,2013,45248562,1
738,49,F,Barranquilla,Particular,Toyota,2007,115091507,8
739,62,M,Medellin,Particular,Nissan,2011,26418664,5
740,64,F,Cali,Comercial,Hyundai,2009,148089142,6
741,38,F,Bucaramanga,Particular,Nissan,2011,137286470,12
742,33,F,Bogota,Particular,Toyota,2014,99343202,8
743,38,M,Cali,Particular,Hyundai,2014,100524102,2
744,28,F,Bogota,Particular,Mazda,2014,78859310,15
745,54,M,Medellin,Particular,Toyota,2010,104700120,3
746,53,F,Medellin,Particular,Renault,2023,122557791,6
747,52,M,Bucaramanga,Particular,Hyundai,2022,77005182,16
748,36,F,Cali,Particular,Toyota,2019,68559003,19
749,37,M,Manizales,Particular,Ford,2017,45283754,14
750,35,M,Cali,Particular,Toyota,2006,144912635,8
751,64,F,Manizales,Particular,Hyundai,2014,110212313,6
752,58,F,Medellin,Particular,Mazda,2006,143628600,2
753,66,F,Bogota,Particular,Ford,2007,57420233,2
754,31,F,Manizales,Comercial,Renault,2009,26598880,2
755,32,M,Manizales,Particular,Nissan,2019,122414920,14
756,48,F,Bucaramanga,Particular,Mazda,2011,96424610,10
757,18,M,Barranquilla,Particular,Nissan,2019,145237957,5
758,20,F,Medellin,Comercial,Hyundai,2016,54299537,13
759,33,M,Manizales,Particular,Toyota,2007,20907203,12
760,40,M,Medellin,Particular,Ford,2014,71566789,1
761,28,M,Bucaramanga,Particular,Chevrolet,2008,100842848,12
762,29,F,Bogota,Particular,Nissan,2011,148323523,12
763,27,F,Cali,Particular,Toyota,2015,83212256,15
764,49,M,Medellin,Particular,Nissan,2021,146445872,0
765,33,M,Bucaramanga,Comercial,Ford,2019,112047363,1
766,25,M,Bucaramanga,Comercial,Nissan,2021,25347028,1
767,55,M,Bucaramanga,Particular,Hyundai,2018,85865755,3
768,29,M,Cali,Comercial,Chevrolet,2016,114259263,1
769,41,F,Medellin,Particular,Ford,2022,130993158,19
770,45,M,Manizales,Particular,Kia,2017,147771207,3
771,25,F,Bucaramanga,Particular,Renault,2023,42535522,12
772,45,F,Cali,Particular,Toyota,2009,84660619,12
773,53,F,Bogota,Particular,Nissan,2016,26938450,0
774,43,M,Barranquilla,Comercial,Nissan,2012,91570675,2
775,25,M,Medellin,Particular,Kia,2012,61033125,19
776,67,M,Cali,Particular,Ford,2013,52574737,14
777,45,M,Barranquilla,Particular,Ford,2023,56685595,2
778,45,F,Barranquilla,Particular,Mazda,2023,87524287,0
779,54,F,Cali,Particular,Hyundai,2008,112559141,13
780,58,F,Manizales,Particular,Ford,2010,80690527,9
781,53,M,Manizales,Comercial,Kia,2016,66519866,10
782,44,M,Cali,Comercial,Renault,2005,85077151,7
783,34,M,Cali,Particular,Chevrolet,2022,70547285,0
784,26,M,Bucaramanga,Particular,Chevrolet,2023,29717297,12
785,50,M,Bogota,Particular,Mazda,2021,62956027,10
786,37,M,Manizales,Particular,Ford,2007,112386682,8
787,30,F,Bucaramanga,Particular,Nissan,2008,55788778,10
788,45,F,Barranquilla,Comercial,Mazda,2018,112510918,10
789,65,M,Barranquilla,Particular,Hyundai,2010,65381320,8
790,46,F,Barranquilla,Particular,Nissan,2009,149066882,0
791,30,F,Cali,Particular,Kia,2010,132225206,7
792,63,F,Medellin,Particular,Hyundai,2017,100366354,19
793,52,F,Bucaramanga,Particular,Chevrolet,2013,50333675,2
794,23,M,Medellin,Particular,Ford,2021,111811857,17
795,35,F,Bogota,Comercial,Chevrolet,2019,91058077,18
796,68,M,Bogota,Particular,Toyota,2019,103011566,12
797,22,M,Bucaramanga,Particular,Kia,2023,48980275,8
798,64,F,Barranquilla,Particular,Hyundai,2012,117875195,4
799,42,M,Manizales,Particular,Nissan,2013,133553911,5
800,19,F,Bogota,Particular,Mazda,2006,123247332,15
801,27,M,Medellin,Particular,Ford,2018,105754695,12
802,47,M,Medellin,Particular,Ford,2018,58171637,18
803,67,F,Manizales,Particular,Kia,2009,23627932,18
804,62,F,Cali,Particular,Toyota,2007,131105003,10
805,22,M,Barranquilla,Comercial,Mazda,2014,60323068,7
806,50,F,Cali,Particular,Nissan,2006,76812176,2
807,18,M,Bucaramanga,Particular,Kia,2017,62819767,11
808,35,F,Bogota,Particular,Mazda,2015,35141901,12
809,49,M,Manizales,Particular,Renault,2015,54739983,19
810,64,M,Manizales,Particular,Chevrolet,2013,47354814,8
811,66,M,Manizales,Particular,Toyota,2013,92395342,14
812,28,M,Cali,Comercial,Kia,2016,57695843,18
813,38,M,Cali,Particular,Toyota,2005,95304465,5
814,43,F,Bucaramanga,Particular,Nissan,2021,99718375,2
815,42,M,Medellin,Particular,Nissan,2009,35697252,18
816,39,F,Medellin,Particular,Renault,2016,78101470,5
817,44,F,Bucaramanga,Comercial,Ford,2015,74891760,16
818,66,M,Manizales,Particular,Kia,2020,115591975,0
819,30,M,Medellin,Particular,Chevrolet,2011,111697164,11
820,50,F,Bucaramanga,Particular,Toyota,2012,92377672,11
821,51,M,Medellin,Particular,Chevrolet,2023,56568951,15
822,58,M,Bucaramanga,Particular,Mazda,2019,26809325,3
823,52,F,Medellin,Particular,Toyota,2009,72718399,2
824,18,F,Manizales,Particular,Chevrolet,2013,135809200,6
825,38,F,Cali,Particular,Toyota,2023,22014837,3
826,65,F,Cali,Particular,Toyota,2017,55931621,19
827,23,F,Manizales,Particular,Nissan,2011,88159302,12
828,45,F,Medellin,Particular,Chevrolet,2005,98345824,7
829,34,M,Manizales,Particular,Chevrolet,2007,140782999,3
830,22,F,Bucaramanga,Particular,Hyundai,2011,59224803,1
831,48,F,Cali,Particular,Hyundai,2013,148719130,3
832,22,M,Bogota,Particular,Chevrolet,2008,70200563,2
833,55,M,Medellin,Particular,Nissan,2012,27642410,19
834,20,M,Bogota,Particular,Toyota,2022,145635209,9
835,40,M,Bogota,Particular,Nissan,2006,141160446,5
836,54,M,Barranquilla,Comercial,Toyota,2018,74098956,18
837,54,M,Bogota,Particular,Hyundai,2010,72627827,2
838,27,F,Bogota,Particular,Nissan,2011,138904764,19
839,27,M,Manizales,Particular,Kia,2005,113769493,13
840,36,M,Barranquilla,Particular,Toyota,2020,84633324,2
841,34,M,Barranquilla,Particular,Renault,2007,24922677,15
842,38,M,Barranquilla,Particular,Renault,2019,30675589,18
843,31,F,Bucaramanga,Particular,Hyundai,2015,103905841,3
844,26,M,Barranquilla,Particular,Nissan,2009,138191764,9
845,63,M,Manizales,Comercial,Renault,2021,100014298,7
846,18,F,Bucaramanga,Particular,Hyundai,2020,23564331,6
847,68,F,Medellin,Particular,Mazda,2022,67166433,16
848,62,F,Bucaramanga,Particular,Ford,2009,62198213,15
849,30,M,Medellin,Particular,Toyota,2023,37461510,3
850,21,F,Barranquilla,Comercial,Chevrolet,2012,34943733,9
851,18,F,Barranquilla,Particular,Renault,2018,96744226,10
